codigo_postal,balanced_kmeans,latitud,longitud,zone,subzone
55764,green,19.6413764953613,-99.020881652832,Cuautitlan,1.0
55765,green,19.6562232971191,-98.9961166381836,Cuautitlan,3.0
55766,green,19.6733779907227,-99.0025634765625,Cuautitlan,3.0
55767,green,19.6605625152588,-99.0087890625,Cuautitlan,3.0
55768,green,19.681978225708,-98.9813003540039,Cuautitlan,3.0
55769,green,19.6858596801758,-98.9878234863281,Cuautitlan,3.0
55770,green,19.6776905059814,-99.0267562866211,Cuautitlan,3.0
55773,green,19.6935234069824,-99.0108184814453,Cuautitlan,3.0
55776,green,19.6760921478272,-99.0063247680664,Cuautitlan,3.0
55778,green,19.68821144104,-99.0404968261719,Cuautitlan,3.0
55790,green,19.7243385314941,-99.0543899536133,Cuautitlan,3.0
55793,red,19.7397060394287,-99.0731430053711,Cuautitlan,1.0
55794,green,19.702054977417,-99.0472030639648,Cuautitlan,3.0
55795,gold,19.749584197998,-99.1164016723633,Cuautitlan,1.0
55796,green,19.7008743286133,-99.0730209350586,Cuautitlan,3.0
55797,red,19.7380313873291,-99.0917587280273,Cuautitlan,1.0
55799,red,19.7600250244141,-99.0456848144531,Cuautitlan,1.0
56030,red,19.5465049743652,-98.8793640136719,Texcoco,1.0
56033,red,19.5687713623047,-98.8878784179688,Texcoco,1.0
56034,red,19.5752201080322,-98.887825012207,Texcoco,1.0
56035,red,19.5919170379639,-98.8927764892578,Texcoco,1.0
56036,red,19.5630035400391,-98.8754577636719,Texcoco,1.0
56037,red,19.5522937774658,-98.869384765625,Texcoco,1.0
56038,red,19.54221534729,-98.8764114379883,Texcoco,1.0
56040,red,19.5693016052246,-98.8675384521484,Texcoco,1.0
56100,red,19.5148162841797,-98.8822479248047,Texcoco,1.0
56103,red,19.5117321014404,-98.878173828125,Texcoco,1.0
56105,red,19.510046005249,-98.8866653442383,Texcoco,2.0
56106,red,19.5158863067627,-98.8939971923828,Texcoco,2.0
56110,red,19.5195178985596,-98.881217956543,Texcoco,1.0
56120,red,19.5146026611328,-98.8753890991211,Texcoco,1.0
56130,red,19.5081653594971,-98.8716506958008,Texcoco,1.0
56140,red,19.5056915283203,-98.8817596435547,Texcoco,2.0
56150,red,19.5019359588623,-98.8946762084961,Texcoco,2.0
56160,red,19.5132846832275,-98.8910598754883,Texcoco,2.0
56170,red,19.5198802947998,-98.885139465332,Texcoco,1.0
56200,red,19.528959274292,-98.8997421264648,Texcoco,2.0
56203,red,19.5330181121826,-98.9116134643555,Texcoco,2.0
56204,red,19.5355377197266,-98.8874435424805,Texcoco,1.0
56205,red,19.5126266479492,-98.903564453125,Texcoco,2.0
56207,red,19.5128421783447,-98.9183578491211,Texcoco,2.0
56208,red,19.5192642211914,-98.9052200317383,Texcoco,2.0
56210,red,19.5362854003906,-98.8696517944336,Texcoco,1.0
56213,red,19.540994644165,-98.8619689941406,Texcoco,1.0
56214,red,19.5482006072998,-98.8586502075195,Texcoco,3.0
56215,red,19.5481643676758,-98.8646697998047,Texcoco,1.0
56216,red,19.5331192016602,-98.8606948852539,Texcoco,1.0
56217,red,19.5328330993652,-98.8766784667969,Texcoco,1.0
56220,blue,19.4827423095703,-98.8644943237305,Texcoco,1.0
56223,blue,19.4880905151367,-98.866081237793,Texcoco,1.0
56224,blue,19.4811115264893,-98.8374862670898,Texcoco,1.0
56225,blue,19.4756908416748,-98.8828659057617,Texcoco,1.0
56226,blue,19.4761390686035,-98.8774795532227,Texcoco,1.0
56227,blue,19.4854927062988,-98.8749008178711,Texcoco,1.0
56230,red,19.4970836639404,-98.8671340942383,Texcoco,1.0
56233,red,19.5096435546875,-98.8488693237305,Texcoco,3.0
56235,red,19.5090923309326,-98.851448059082,Texcoco,3.0
56236,red,19.5193748474121,-98.845588684082,Texcoco,3.0
56237,red,19.5338764190674,-98.8474578857422,Texcoco,3.0
56240,red,19.5315952301025,-98.8257675170898,Texcoco,3.0
56243,red,19.5502967834473,-98.7993392944336,Texcoco,3.0
56244,red,19.517599105835,-98.759407043457,Texcoco,3.0
56245,red,19.4817276000977,-98.7726058959961,Texcoco,3.0
56246,red,19.4738388061523,-98.8128509521484,Texcoco,3.0
56247,red,19.5103569030762,-98.8163528442383,Texcoco,3.0
56250,blue,19.4514236450195,-98.8738784790039,Texcoco,1.0
56253,blue,19.4564018249512,-98.8528671264648,Texcoco,1.0
56254,blue,19.442476272583,-98.8751525878906,Texcoco,1.0
56255,blue,19.4345626831055,-98.9037551879883,Texcoco,2.0
56256,blue,19.4448146820068,-98.9029541015625,Texcoco,2.0
56257,blue,19.4588794708252,-98.875373840332,Texcoco,1.0
56260,blue,19.4765071868897,-98.9022369384766,Texcoco,1.0
56263,red,19.4941711425781,-98.9033584594727,Texcoco,2.0
56264,blue,19.4586219787598,-98.9054107666016,Texcoco,1.0
56265,blue,19.4401397705078,-98.9104919433594,Texcoco,2.0
56266,blue,19.4308853149414,-98.9127502441406,Texcoco,2.0
56267,red,19.5199546813965,-98.9168930053711,Texcoco,2.0
56268,red,23.9335918426514,-102.5096969604492,Texcoco,2.0
56300,red,19.5576343536377,-98.9138565063477,Texcoco,2.0
56303,red,19.5661926269531,-98.9135360717773,Texcoco,2.0
56304,red,19.5488452911377,-98.9039611816406,Texcoco,2.0
56305,red,19.5614166259766,-98.9256820678711,Texcoco,2.0
56306,red,19.5860652923584,-98.9346008300781,Texcoco,2.0
56310,red,19.5900192260742,-98.9607162475586,Texcoco,2.0
56314,red,19.5845336914063,-98.9424819946289,Texcoco,2.0
56315,red,19.5819187164307,-98.9297485351563,Texcoco,2.0
56330,green,19.4156227111816,-98.9433822631836,Texcoco,2.0
56333,green,19.4516639709473,-98.937385559082,Texcoco,1.0
56334,green,19.4375534057617,-98.9541549682617,Texcoco,2.0
56335,green,19.4296360015869,-98.9355926513672,Texcoco,1.0
56337,green,19.4069404602051,-98.9505920410156,Texcoco,2.0
56338,green,19.3969669342041,-98.9255599975586,Texcoco,2.0
56340,gold,19.3971195220947,-98.9749755859375,Texcoco,2.0
56343,gold,19.3899402618408,-98.9576568603516,Texcoco,1.0
56344,gold,19.3914089202881,-98.9691772460938,Texcoco,1.0
56346,gold,19.4109878540039,-98.9837265014648,Texcoco,2.0
56350,gold,19.4131946563721,-98.9741973876953,Texcoco,2.0
56353,gold,19.4176769256592,-98.9790954589844,Texcoco,2.0
56356,gold,19.4281711578369,-98.9700241088867,Texcoco,3.0
56360,gold,19.4228839874268,-98.9670562744141,Texcoco,3.0
56363,gold,19.4339199066162,-98.9684982299805,Texcoco,3.0
56366,gold,19.4356231689453,-98.9631118774414,Texcoco,3.0
56370,blue,19.4142761230469,-98.9035568237305,Texcoco,2.0
56373,blue,19.4241886138916,-98.8962326049805,Texcoco,3.0
56375,green,19.4168834686279,-98.9216613769531,Texcoco,1.0
56376,blue,19.4045314788818,-98.9080200195313,Texcoco,2.0
56377,blue,19.4112548828125,-98.9177627563477,Texcoco,2.0
56380,blue,19.4160060882568,-98.8864440917969,Texcoco,3.0
56383,blue,19.427396774292,-98.8828887939453,Texcoco,3.0
56384,blue,19.4216175079346,-98.8713531494141,Texcoco,3.0
56386,blue,19.4075832366943,-98.8796081542969,Texcoco,3.0
56387,blue,19.3995513916016,-98.8707275390625,Texcoco,3.0
56390,green,19.4035816192627,-98.9268188476563,Texcoco,2.0
56396,blue,19.4035243988037,-98.8925476074219,Texcoco,3.0
56400,green,19.3523540496826,-98.9825286865234,Nezahualcoyotl,2.0
56410,green,19.3683662414551,-98.9662094116211,Nezahualcoyotl,3.0
56420,green,19.3658103942871,-98.9861145019531,Nezahualcoyotl,2.0
56428,green,19.3624687194824,-98.9916763305664,Nezahualcoyotl,2.0
56429,green,19.3639640808105,-98.9840087890625,Nezahualcoyotl,2.0
56430,green,19.3661670684814,-98.9740753173828,Nezahualcoyotl,2.0
56440,green,19.3617134094238,-98.9650497436523,Nezahualcoyotl,3.0
56490,green,19.3432159423828,-98.9784393310547,Nezahualcoyotl,2.0
56495,green,19.3440952301025,-98.9638595581055,Nezahualcoyotl,3.0
56500,green,19.3590621948242,-98.9578094482422,Nezahualcoyotl,3.0
56505,green,19.3575687408447,-98.9615783691406,Nezahualcoyotl,3.0
56507,green,19.347448348999,-98.947639465332,Nezahualcoyotl,3.0
56508,green,19.3565807342529,-98.9500885009766,Nezahualcoyotl,3.0
56509,green,19.3444595336914,-98.9610824584961,Nezahualcoyotl,3.0
56510,green,19.3725929260254,-98.9404067993164,Nezahualcoyotl,3.0
56512,green,19.3671474456787,-98.9340133666992,Nezahualcoyotl,3.0
56513,green,19.3739337921143,-98.9336242675781,Nezahualcoyotl,3.0
56514,green,19.3616809844971,-98.9437866210938,Nezahualcoyotl,3.0
56515,green,19.3816776275635,-98.93701171875,Nezahualcoyotl,3.0
56516,green,19.3385334014893,-98.9457778930664,Nezahualcoyotl,3.0
56520,green,19.382194519043,-98.9541473388672,Nezahualcoyotl,3.0
56524,green,19.3623542785645,-98.9589004516602,Nezahualcoyotl,3.0
56525,green,19.3728885650635,-98.9479370117188,Nezahualcoyotl,3.0
56526,green,19.3766384124756,-98.9540405273438,Nezahualcoyotl,3.0
56527,green,19.3817901611328,-98.9462432861328,Nezahualcoyotl,3.0
56528,green,19.3833637237549,-98.9473495483398,Nezahualcoyotl,3.0
56529,green,19.3808135986328,-98.9413604736328,Nezahualcoyotl,3.0
56600,green,19.2556705474854,-98.8958511352539,Nezahualcoyotl,1.0
56604,green,19.2695751190186,-98.8965835571289,Nezahualcoyotl,1.0
56605,green,19.2859668731689,-98.8956298828125,Nezahualcoyotl,1.0
56606,green,19.2841396331787,-98.9097671508789,Nezahualcoyotl,1.0
56607,green,19.2596626281738,-98.9105834960938,Nezahualcoyotl,1.0
56608,green,19.2804641723633,-98.8846206665039,Nezahualcoyotl,1.0
56609,green,19.2786502838135,-98.8817672729492,Nezahualcoyotl,1.0
56610,green,19.2805233001709,-98.9463043212891,Nezahualcoyotl,1.0
56613,green,19.2711906433105,-98.9521636962891,Nezahualcoyotl,1.0
56614,green,19.2730979919434,-98.9322509765625,Nezahualcoyotl,1.0
56615,green,19.30029296875,-98.9475479125977,Nezahualcoyotl,3.0
56616,green,19.275333404541,-98.9267044067383,Nezahualcoyotl,1.0
56617,green,19.2893333435059,-98.9270095825195,Nezahualcoyotl,1.0
56618,green,19.3243198394775,-98.9510955810547,Nezahualcoyotl,3.0
56619,green,19.3107070922852,-98.9540176391602,Nezahualcoyotl,3.0
56620,green,19.2186641693115,-98.9083023071289,Nezahualcoyotl,1.0
56623,green,19.2072906494141,-98.9347839355469,Nezahualcoyotl,1.0
56624,green,19.206470489502,-98.9587860107422,Nezahualcoyotl,1.0
56625,green,19.2263240814209,-98.924674987793,Nezahualcoyotl,1.0
56640,green,19.2593021392822,-98.8581924438477,Nezahualcoyotl,1.0
56641,green,19.2368965148926,-98.8468856811523,Nezahualcoyotl,1.0
56642,green,19.2687892913818,-98.8630828857422,Nezahualcoyotl,1.0
56643,green,19.2965488433838,-98.8651733398438,Nezahualcoyotl,1.0
56644,green,19.2754364013672,-98.8297729492188,Nezahualcoyotl,1.0
56646,green,19.2593879699707,-98.824333190918,Nezahualcoyotl,1.0
56647,green,19.2267436981201,-98.8156890869141,Nezahualcoyotl,1.0
57000,blue,19.3943309783936,-98.9916076660156,Nezahualcoyotl,2.0
57100,red,19.4912147521973,-99.053092956543,Nezahualcoyotl,1.0
57103,blue,19.4173049926758,-98.9993209838867,Nezahualcoyotl,1.0
57120,red,19.4823875427246,-99.0586547851563,Nezahualcoyotl,1.0
57129,red,19.4796695709229,-99.0595855712891,Nezahualcoyotl,1.0
57130,red,19.4835338592529,-99.0453033447266,Nezahualcoyotl,1.0
57138,red,19.4725742340088,-99.0365524291992,Nezahualcoyotl,1.0
57139,red,19.4815845489502,-99.0346374511719,Nezahualcoyotl,1.0
57140,red,19.4786911010742,-99.0585556030273,Nezahualcoyotl,1.0
57150,red,19.4739570617676,-99.05908203125,Nezahualcoyotl,1.0
57158,red,19.468864440918,-99.0579071044922,Nezahualcoyotl,1.0
57170,red,19.4700946807861,-99.0502700805664,Nezahualcoyotl,1.0
57171,red,19.4763622283936,-99.0418548583984,Nezahualcoyotl,1.0
57178,red,19.4713306427002,-99.0419082641602,Nezahualcoyotl,1.0
57179,red,19.4692287445068,-99.0460891723633,Nezahualcoyotl,1.0
57180,red,19.4578685760498,-99.0492630004883,Nezahualcoyotl,1.0
57185,red,19.4519538879395,-99.0498199462891,Nezahualcoyotl,1.0
57188,red,19.4591579437256,-99.0546646118164,Nezahualcoyotl,1.0
57189,red,19.4549560546875,-99.0524063110352,Nezahualcoyotl,1.0
57200,gold,19.4323711395264,-99.0397720336914,Nezahualcoyotl,2.0
57205,gold,19.4235420227051,-99.0153884887695,Nezahualcoyotl,1.0
57210,gold,19.4240970611572,-99.0465393066406,Nezahualcoyotl,2.0
57300,gold,19.419132232666,-99.0326309204102,Nezahualcoyotl,1.0
57310,gold,19.4151668548584,-99.0242538452148,Nezahualcoyotl,1.0
57400,gold,19.4190006256104,-99.0548858642578,Nezahualcoyotl,3.0
57410,gold,19.4170551300049,-99.0510101318359,Nezahualcoyotl,3.0
57420,gold,19.4123439788818,-99.0534744262695,Nezahualcoyotl,3.0
57425,gold,19.4105949401855,-99.056770324707,Nezahualcoyotl,3.0
57430,gold,19.4121570587158,-99.0556030273438,Nezahualcoyotl,3.0
57440,gold,19.4109497070313,-99.047721862793,Nezahualcoyotl,3.0
57450,gold,19.4089622497559,-99.0532684326172,Nezahualcoyotl,3.0
57460,gold,19.401050567627,-99.0517883300781,Nezahualcoyotl,3.0
57465,gold,19.3983821868897,-99.0508422851563,Nezahualcoyotl,3.0
57500,gold,19.4125556945801,-99.0414657592773,Nezahualcoyotl,3.0
57510,gold,19.4070796966553,-99.0250930786133,Nezahualcoyotl,1.0
57520,gold,19.4053287506104,-99.0314102172852,Nezahualcoyotl,1.0
57530,gold,19.4017066955566,-99.0308609008789,Nezahualcoyotl,1.0
57600,gold,19.4045085906982,-99.0351486206055,Nezahualcoyotl,1.0
57610,gold,19.4014701843262,-99.0464019775391,Nezahualcoyotl,3.0
57620,gold,19.4051990509033,-99.0424652099609,Nezahualcoyotl,3.0
57630,gold,19.3978328704834,-99.040885925293,Nezahualcoyotl,1.0
57700,gold,19.4005718231201,-99.021728515625,Nezahualcoyotl,1.0
57708,gold,19.4044780731201,-99.0265808105469,Nezahualcoyotl,1.0
57709,gold,19.4028587341309,-99.0161895751953,Nezahualcoyotl,1.0
57710,blue,19.3876419067383,-99.0076217651367,Nezahualcoyotl,2.0
57718,blue,19.38547706604,-99.0031661987305,Nezahualcoyotl,2.0
57719,blue,19.3867282867432,-99.0139236450195,Nezahualcoyotl,2.0
57720,gold,19.3979930877686,-99.0383834838867,Nezahualcoyotl,1.0
57730,gold,19.3953609466553,-99.0353851318359,Nezahualcoyotl,1.0
57739,gold,19.3907794952393,-99.0358123779297,Nezahualcoyotl,1.0
57740,gold,19.3961124420166,-99.0280990600586,Nezahualcoyotl,1.0
57750,gold,19.3883590698242,-99.0189361572266,Nezahualcoyotl,1.0
57760,blue,19.3952102661133,-99.0125579833984,Nezahualcoyotl,2.0
57800,blue,19.3973484039307,-98.9875259399414,Nezahualcoyotl,2.0
57809,blue,19.4004955291748,-98.9844589233398,Nezahualcoyotl,1.0
57810,blue,19.3873310089111,-98.978645324707,Nezahualcoyotl,2.0
57819,blue,19.3892555236816,-98.9802780151367,Nezahualcoyotl,2.0
57820,blue,19.3853340148926,-98.9978637695313,Nezahualcoyotl,2.0
57830,blue,19.3862476348877,-98.9885406494141,Nezahualcoyotl,2.0
57840,green,19.3742427825928,-98.9812698364258,Nezahualcoyotl,2.0
57849,green,19.3750972747803,-98.9786605834961,Nezahualcoyotl,2.0
57900,blue,19.3823051452637,-99.0019912719727,Nezahualcoyotl,2.0
57910,blue,19.3769645690918,-98.9965057373047,Nezahualcoyotl,2.0
57920,blue,19.3792266845703,-98.9939117431641,Nezahualcoyotl,2.0
57930,blue,19.377384185791,-98.99267578125,Nezahualcoyotl,2.0
57940,green,19.3725872039795,-98.9903030395508,Nezahualcoyotl,2.0
57950,blue,19.3799171447754,-98.9970321655273,Nezahualcoyotl,2.0
72000,blue,19.048656463623,-98.1904602050781,Puebla,2.0
72010,red,19.0802097320557,-98.2032012939453,Puebla,3.0
72013,red,19.0963745117188,-98.193733215332,Puebla,3.0
72014,red,19.0867080688477,-98.2023696899414,Puebla,3.0
72015,red,19.0880680084229,-98.1999053955078,Puebla,3.0
72016,red,19.0864353179932,-98.1843872070313,Puebla,3.0
72017,red,19.0870418548584,-98.1768264770508,Puebla,3.0
72019,red,19.0943946838379,-98.188362121582,Puebla,3.0
72020,red,19.0839328765869,-98.2244338989258,Puebla,1.0
72023,red,19.0784721374512,-98.224983215332,Puebla,1.0
72029,red,19.0848522186279,-98.2303695678711,Puebla,1.0
72030,red,19.0853137969971,-98.2116012573242,Puebla,3.0
72040,red,19.0787811279297,-98.2150421142578,Puebla,1.0
72044,red,19.0743827819824,-98.208366394043,Puebla,3.0
72045,red,19.0749454498291,-98.2055969238281,Puebla,3.0
72050,red,19.0711650848389,-98.2000350952148,Puebla,3.0
72060,red,19.0710868835449,-98.2213516235352,Puebla,1.0
72062,red,19.0737266540527,-98.2272262573242,Puebla,1.0
72070,red,19.0659656524658,-98.2108459472656,Puebla,1.0
72072,blue,19.0461845397949,-98.1716232299805,Puebla,2.0
72080,red,19.0708160400391,-98.1930618286133,Puebla,3.0
72089,blue,19.057954788208,-98.1996231079102,Puebla,2.0
72090,red,19.0631256103516,-98.2178115844727,Puebla,1.0
72094,blue,19.0593433380127,-98.2063522338867,Puebla,2.0
72100,red,19.1039161682129,-98.2213134765625,Puebla,1.0
72103,red,19.10520362854,-98.2087707519531,Puebla,3.0
72104,red,19.1015243530273,-98.2348098754883,Puebla,1.0
72105,red,19.0857467651367,-98.2446823120117,Puebla,1.0
72106,red,19.1126861572266,-98.2127151489258,Puebla,3.0
72108,red,19.129280090332,-98.2151489257813,Puebla,3.0
72110,red,19.0952472686768,-98.2309951782227,Puebla,1.0
72114,red,19.0844802856445,-98.2368698120117,Puebla,1.0
72115,red,19.0910549163818,-98.2411346435547,Puebla,1.0
72116,red,19.0924797058105,-98.23193359375,Puebla,1.0
72120,red,19.0765857696533,-98.2461929321289,Puebla,1.0
72124,red,19.0700931549072,-98.2418746948242,Puebla,1.0
72127,red,19.0825748443604,-98.2499923706055,Puebla,1.0
72130,red,19.0727787017822,-98.2366409301758,Puebla,1.0
72135,red,19.0784378051758,-98.2331924438477,Puebla,1.0
72140,red,19.0567665100098,-98.2188873291016,Puebla,1.0
72150,red,19.0708656311035,-98.2556991577148,Puebla,1.0
72154,red,19.0474472045898,-98.2517547607422,Puebla,1.0
72160,red,19.0553169250488,-98.2386016845703,Puebla,1.0
72170,red,19.0681018829346,-98.2559356689453,Puebla,1.0
72176,red,19.0435695648193,-98.2525024414063,Puebla,1.0
72180,red,19.0464763641357,-98.2379608154297,Puebla,1.0
72189,red,19.0535068511963,-98.2330474853516,Puebla,1.0
72190,green,19.0263595581055,-98.2458038330078,Puebla,2.0
72193,green,19.03000831604,-98.2286071777344,Puebla,2.0
72194,green,19.0368900299072,-98.240119934082,Puebla,2.0
72197,green,19.0353755950928,-98.2493438720703,Puebla,2.0
72200,red,19.0804767608643,-98.1806182861328,Puebla,3.0
72210,red,19.0792827606201,-98.1723098754883,Puebla,3.0
72219,red,19.1006946563721,-98.1582641601563,Puebla,3.0
72220,red,19.0740261077881,-98.1693954467773,Puebla,3.0
72223,red,19.0784168243408,-98.1846008300781,Puebla,3.0
72225,blue,19.0726432800293,-98.1459350585938,Puebla,1.0
72227,blue,19.085334777832,-98.1275405883789,Puebla,1.0
72228,red,19.0853595733643,-98.1628265380859,Puebla,3.0
72229,blue,19.0893287658691,-98.1029434204102,Puebla,1.0
72230,red,19.070520401001,-98.1888046264648,Puebla,3.0
72240,red,19.0674819946289,-98.1740798950195,Puebla,3.0
72243,red,19.067346572876,-98.1888046264648,Puebla,3.0
72250,blue,19.057107925415,-98.1656723022461,Puebla,2.0
72260,blue,19.0565414428711,-98.1923217773438,Puebla,2.0
72266,blue,19.0626983642578,-98.1817169189453,Puebla,2.0
72267,blue,19.0631408691406,-98.1764297485352,Puebla,2.0
72270,blue,19.0529823303223,-98.1772308349609,Puebla,2.0
72280,blue,19.0501594543457,-98.1819000244141,Puebla,2.0
72290,blue,19.050386428833,-98.1855621337891,Puebla,2.0
72300,blue,19.054256439209,-98.1540374755859,Puebla,1.0
72303,blue,19.0580673217773,-98.1608505249023,Puebla,2.0
72304,blue,19.0598297119141,-98.1562576293945,Puebla,1.0
72307,blue,19.0673980712891,-98.1461944580078,Puebla,1.0
72308,blue,19.0682239532471,-98.1368637084961,Puebla,1.0
72309,blue,19.0573844909668,-98.1457824707031,Puebla,1.0
72310,blue,19.0572280883789,-98.129020690918,Puebla,1.0
72314,blue,19.0610599517822,-98.1435317993164,Puebla,1.0
72320,blue,19.041467666626,-98.150505065918,Puebla,1.0
72330,blue,19.0491790771484,-98.1620407104492,Puebla,1.0
72340,blue,19.0395355224609,-98.1656188964844,Puebla,2.0
72350,blue,19.033390045166,-98.1444320678711,Puebla,1.0
72359,blue,19.0372428894043,-98.1521759033203,Puebla,1.0
72360,blue,19.0393772125244,-98.1321258544922,Puebla,1.0
72365,blue,19.0322647094727,-98.1379318237305,Puebla,1.0
72370,blue,19.04465675354,-98.1762237548828,Puebla,2.0
72373,blue,19.0396633148193,-98.1799850463867,Puebla,2.0
72377,blue,19.0411834716797,-98.1888732910156,Puebla,2.0
72380,blue,19.0312442779541,-98.1764602661133,Puebla,2.0
72390,blue,19.0264873504639,-98.1372299194336,Puebla,1.0
72400,red,19.040843963623,-98.2328948974609,Puebla,1.0
72403,green,19.0390281677246,-98.2284164428711,Puebla,2.0
72410,blue,19.037914276123,-98.2157669067383,Puebla,2.0
72420,blue,19.0301914215088,-98.2106857299805,Puebla,2.0
72423,blue,19.0366058349609,-98.2076110839844,Puebla,2.0
72424,blue,19.0311374664307,-98.2156524658203,Puebla,2.0
72425,blue,19.0234432220459,-98.2118148803711,Puebla,2.0
72430,green,19.0242710113525,-98.218635559082,Puebla,2.0
72440,green,19.0178070068359,-98.2152557373047,Puebla,2.0
72450,green,19.0294895172119,-98.2244644165039,Puebla,2.0
72453,green,19.0223693847656,-98.2271499633789,Puebla,2.0
72456,green,19.0224208831787,-98.2247543334961,Puebla,2.0
72459,green,19.0247001647949,-98.2268524169922,Puebla,2.0
72460,green,19.010913848877,-98.2443084716797,Puebla,2.0
72464,green,19.0070285797119,-98.2465896606445,Puebla,2.0
72468,green,19.0056247711182,-98.2361221313477,Puebla,2.0
72470,green,19.0044193267822,-98.2228927612305,Puebla,2.0
72474,gold,18.9874992370605,-98.232421875,Puebla,2.0
72477,gold,18.9999313354492,-98.2115631103516,Puebla,2.0
72478,green,19.0082092285156,-98.2208557128906,Puebla,2.0
72480,green,19.0034198760986,-98.2495498657227,Puebla,2.0
72482,green,18.9906616210938,-98.2527160644531,Puebla,2.0
72483,green,18.9998836517334,-98.2513961791992,Puebla,2.0
72484,green,18.9940376281738,-98.2551193237305,Puebla,2.0
72490,gold,18.9818878173828,-98.2538223266602,Puebla,3.0
72492,green,18.9901275634766,-98.2522048950195,Puebla,2.0
72494,gold,18.9675903320313,-98.2232055664063,Puebla,2.0
72495,gold,18.9492740631104,-98.2513198852539,Puebla,3.0
72496,gold,18.9618949890137,-98.2599487304688,Puebla,3.0
72497,gold,18.9465732574463,-98.2348175048828,Puebla,1.0
72498,gold,18.9788475036621,-98.2766571044922,Puebla,3.0
72499,gold,18.9501457214355,-98.2281036376953,Puebla,1.0
72500,blue,19.0289440155029,-98.1920928955078,Puebla,2.0
72501,blue,19.033411026001,-98.1871490478516,Puebla,2.0
72503,blue,19.026834487915,-98.1951751708984,Puebla,2.0
72504,blue,19.0282764434814,-98.1958312988281,Puebla,2.0
72505,blue,19.0314064025879,-98.1917114257813,Puebla,2.0
72510,blue,19.0241088867188,-98.1871337890625,Puebla,2.0
72520,blue,19.018159866333,-98.1801223754883,Puebla,2.0
72523,blue,19.0059509277344,-98.1698837280273,Puebla,1.0
72530,blue,19.0275592803955,-98.198860168457,Puebla,2.0
72532,blue,19.0225658416748,-98.1962814331055,Puebla,2.0
72533,blue,19.0336818695068,-98.1960525512695,Puebla,2.0
72534,blue,19.0266036987305,-98.2108917236328,Puebla,2.0
72538,blue,19.0351734161377,-98.1931762695313,Puebla,2.0
72540,blue,19.0184459686279,-98.1834411621094,Puebla,2.0
72543,blue,19.0192184448242,-98.1886596679688,Puebla,2.0
72550,blue,19.0122718811035,-98.2059936523438,Puebla,2.0
72560,blue,19.0056037902832,-98.1869201660156,Puebla,2.0
72564,blue,19.010612487793,-98.1765670776367,Puebla,2.0
72565,blue,19.0146732330322,-98.1860046386719,Puebla,2.0
72567,blue,19.0180892944336,-98.1929626464844,Puebla,2.0
72570,blue,19.0088329315186,-98.1929168701172,Puebla,2.0
72573,gold,18.9931983947754,-98.1816101074219,Puebla,2.0
72574,blue,19.0004577636719,-98.1822891235352,Puebla,2.0
72575,blue,19.0048332214355,-98.1787414550781,Puebla,2.0
72580,green,19.0108547210693,-98.2141647338867,Puebla,2.0
72582,green,19.0129566192627,-98.2107772827148,Puebla,2.0
72583,gold,18.9858798980713,-98.2063140869141,Puebla,2.0
72587,gold,18.989128112793,-98.2132720947266,Puebla,2.0
72589,gold,18.9962272644043,-98.2056732177734,Puebla,2.0
72590,gold,18.9681510925293,-98.2179946899414,Puebla,2.0
72592,gold,18.9955997467041,-98.1987991333008,Puebla,2.0
72593,gold,18.9862518310547,-98.1983413696289,Puebla,2.0
72594,gold,18.9906921386719,-98.206657409668,Puebla,2.0
72595,blue,18.9776020050049,-98.1607360839844,Puebla,1.0
72596,gold,18.9305572509766,-98.1280822753906,Puebla,1.0
72597,blue,18.9986667633057,-98.1496658325195,Puebla,1.0
72599,gold,18.9829406738281,-98.1979064941406,Puebla,2.0
72670,red,19.1527976989746,-98.3051147460938,Puebla,2.0
72680,red,19.1450157165527,-98.2821350097656,Puebla,2.0
72685,red,19.1326522827148,-98.3072738647461,Puebla,2.0
72700,red,19.0891304016113,-98.2723770141602,Puebla,1.0
72702,red,19.1014270782471,-98.2644195556641,Puebla,1.0
72703,red,19.0777111053467,-98.2915649414063,Puebla,1.0
72704,red,19.10817527771,-98.2736740112305,Puebla,1.0
72705,red,19.0823841094971,-98.2869338989258,Puebla,1.0
72706,red,19.0954437255859,-98.2917251586914,Puebla,1.0
72707,red,19.0893478393555,-98.2733001708984,Puebla,1.0
72708,blue,18.5474090576172,-97.4320220947266,Puebla,1.0
72710,red,19.1459712982178,-98.2377014160156,Puebla,1.0
72712,red,19.1398601531982,-98.2582015991211,Puebla,1.0
72713,red,19.1044597625732,-98.2427749633789,Puebla,1.0
72720,red,19.0868587493897,-98.2501602172852,Puebla,1.0
72723,red,19.0851001739502,-98.2565612792969,Puebla,1.0
72724,red,19.0797920227051,-98.2575607299805,Puebla,1.0
72725,red,19.1526184082031,-98.236457824707,Puebla,1.0
72730,red,19.1014804840088,-98.2539367675781,Puebla,1.0
72733,red,19.1024284362793,-98.2591705322266,Puebla,1.0
72735,red,19.0517692565918,-98.265869140625,Puebla,1.0
72750,red,19.0954685211182,-98.3047866821289,Puebla,2.0
72754,red,19.0550785064697,-98.2703628540039,Puebla,1.0
72755,green,19.067699432373,-98.3067779541016,Puebla,1.0
72756,red,19.0794086456299,-98.279670715332,Puebla,1.0
72757,red,19.07883644104,-98.2731399536133,Puebla,1.0
72760,green,19.0630054473877,-98.3083801269531,Puebla,1.0
