ID_Credito,ID_Credito_original,ID_Tienda
d6640b,0b6906c0-cb6b-4db2-97be-0a46fad6640b,
f84015,17a05a27-d886-443d-a90a-159bb7f84015,
ca21b2,328f8364-7871-4c7d-8345-34eeabca21b2,
cccc8d,38fd4a66-3be6-4da7-88ac-235f86cccc8d,
4042b4,3bb53fb8-82a8-4dad-8132-bd5e864042b4,
5cfbe8,4068fbe2-4f58-4529-b0fa-6e8e045cfbe8,
0b1ef2,40ea7849-d932-40c2-baa9-2752690b1ef2,
5b0875,4beef2c2-65a6-4e7c-8d73-1ae8a25b0875,
5ef18b,4c5c7648-2618-4b05-b703-01c7e05ef18b,
b7b70e,578d3c78-30f8-4db4-a289-97dd53b7b70e,
debcbc,5ab18a90-756d-4c60-b45d-e97812debcbc,
b0b6f6,676f6bb6-1163-46b0-8d71-f93319b0b6f6,
fa5ff0,699dcc47-b5b3-49b4-918a-203cc7fa5ff0,
ef08d1,76de5bb2-a952-4993-8674-02bdd1ef08d1,
3641f4,87d43837-68b5-416f-bd31-8c61923641f4,
60ca0e,92c86741-eaa0-49fa-b10a-d174d760ca0e,
600052,98a55e1e-59aa-404f-913a-0ff67e600052,
321eae,a01c74b1-2c2a-46a7-b936-29a759321eae,
8c11f1,a43e8cdc-0f43-4af7-b8d9-5dc1d78c11f1,
8d5427,a85ff4bd-0223-4224-83d6-3e3dae8d5427,
720505,b5adc2ba-3eeb-491c-b762-070015720505,
1e7ad1,b689d79c-a7e4-40cc-9bbb-3595bc1e7ad1,
a79969,cdbe1367-1b7b-4c4a-aec0-6088fba79969,
d98654,d8cb5577-5732-49a1-9ec6-4577d6d98654,
a5e862,e21d56a9-35d4-4666-8817-ed722aa5e862,
e3ead1,f08c32f8-077b-4134-a943-714e63e3ead1,
0c02d3,02261e59-e41e-478d-b094-6702810c02d3,
4a8e1c,099159f7-5b93-456a-a3f3-b750404a8e1c,
e8a347,23ac10b8-25fb-4225-8221-34a4bde8a347,
a50439,26704f5d-728f-424f-9e86-0fd265a50439,
0816cb,2e38c35f-929a-40d5-8a31-2aa0520816cb,
47e8dd,2f15ef74-3104-4538-91d9-ae2bc747e8dd,
4e60f0,3b52a80c-0abf-4176-91c9-55a9914e60f0,
0fe072,4fd38163-0974-44ae-9a21-9c97f60fe072,
1e86c5,70596d4b-f5da-48f5-af6f-9360c71e86c5,
13154b,706edf12-7200-48da-9bcd-8cfb8813154b,
808751,74ca696c-4842-4860-81cd-f63318808751,
d64689,79f48abc-096a-4c55-8ee6-84e4ccd64689,
300f2f,9b2712bb-a28a-4995-b9b8-2a2948300f2f,
c41cee,a6914f38-981a-438b-92af-194f2bc41cee,
76091f,b13c5723-9062-488a-890c-19cdad76091f,
36a4ee,b1ee94e9-bf1f-469d-9a6a-319eef36a4ee,
afe08e,b1f7a71b-e13a-43c3-a062-95f293afe08e,
548695,b7751612-2549-493c-aa94-8c1a23548695,
6b8246,c2386311-29d4-4311-9f19-254e626b8246,
745f59,c50b436f-202a-4944-a444-53848f745f59,
54f098,c9419704-4a2f-4656-b93b-0c30b354f098,
59f115,cd5b9194-9f02-4edb-97b6-29f9ac59f115,
decc5e,d56e18f3-15a7-46bc-a73e-d08637decc5e,
223ad8,e53bc44d-85e3-4f43-addc-c8440a223ad8,
4711f6,e85cea27-c4d2-4704-b3b8-b03d784711f6,
7453cd,ea30b21c-5d4d-4217-b262-99634e7453cd,
0b4495,ed4a20f0-87c1-4c54-af82-d508330b4495,
bc0bb1,05645277-0d56-494c-aeff-e5e994bc0bb1,
e5f128,05e4b266-0152-4a2e-ad22-32f99ee5f128,
d66aa4,0c21ccb9-d559-43fc-a870-3116dad66aa4,
2ccd3c,18829031-520d-4c20-a831-ca3e1a2ccd3c,
35082e,197a0e27-7a5e-4b1d-8eb3-e00dee35082e,
74497f,29c17919-78da-43ef-bf6a-e472e874497f,
f7e898,2b7773b9-b479-43cc-8786-b8aec0f7e898,
210ea5,2e0163e4-7ecf-400f-8ea5-6e6f75210ea5,
044d66,30d89f94-ab55-4b7b-96f8-4b0d34044d66,
fb72bd,34104a02-5964-4bdc-9bff-ecee17fb72bd,
3efc9c,3ee6d624-7571-4916-9182-0aaa5a3efc9c,
995e42,3efa2d8b-21fb-4c69-93d0-aac023995e42,
07f11b,421f80d6-657c-4e6f-aa21-97fecc07f11b,
6740d7,4548dcbb-0dde-454b-8abc-87977b6740d7,
2c850f,485d544d-f268-4a4f-bdf2-e62e252c850f,
864a39,4acc9a18-752e-4559-bbb4-1b78b2864a39,
4b5340,4d388614-5867-46b1-b787-fe49414b5340,
c31598,63afafe8-dcf0-481c-9385-ed820ec31598,
3e94bb,6574721c-6a1f-4a99-8f61-91e5563e94bb,
f57f7c,6aabfae0-3ba0-46b7-ac7f-3435ccf57f7c,
eba5a6,6ce46f53-8ca9-400e-8217-bcbe93eba5a6,
a30542,78013eed-b015-4f18-945a-0b0156a30542,
2ae5b6,7c05d0d7-49fb-4cda-aa25-89eb082ae5b6,
d26d47,813ed3ed-3e97-4a0b-9a24-366060d26d47,
98831b,8a69e01a-3aba-41ea-aff8-8ab7d998831b,
240555,8dc227f5-2c46-43ab-bd79-d352d5240555,
424c71,970f4429-5414-4575-8339-5a809b424c71,
5a9de5,a12680f3-4bc2-4a8e-a4db-1f3e285a9de5,
642bd2,a29d2270-9dd0-4b68-9b2d-d69297642bd2,
a46ecc,a3929121-c4bd-4cb4-9c22-4c808aa46ecc,
6d68a9,a3ac7021-1d7c-4cc2-a1bd-67a2e86d68a9,
03ed2d,a634a9e7-8ede-4304-9bfe-eb8d0e03ed2d,
8db903,b31f77ee-7b8f-4c36-b95d-bb425a8db903,
4ec3cb,c642481a-24bd-4290-b5df-df09794ec3cb,
516611,cfefdd49-e87c-499e-a2ad-5ca5e6516611,
3840eb,e759de62-ece6-4681-a19c-aaa5923840eb,
2dded9,eb166847-7548-432a-b942-be07c82dded9,
12492c,edfdbeae-6473-423a-8f2f-efeb4312492c,
fdb9f8,0b62b94a-6420-4579-a7e9-948dbcfdb9f8,
90e33d,252ff7a6-0ac4-44e6-b2d5-0bc93e90e33d,
073fa7,3889553a-a876-4b36-a71b-8faffd073fa7,
2d3788,389a7d21-4040-4b43-b09c-ef01522d3788,
5c17df,3cdd97c3-ad95-406e-adbc-b1b2775c17df,
393a53,531c524e-388a-4838-b8cf-bf2121393a53,
33c244,63bbbc59-4a4e-4695-817d-f8a70633c244,
42e4a1,67da402a-7b56-40b3-9622-bd63e542e4a1,
dd76b5,73dd7239-50c9-4800-9c81-e3149cdd76b5,
760302,7550e868-f400-4057-9f9e-752378760302,
6b0c8a,9b7a0e7d-a49f-4df0-b397-795f356b0c8a,
a6a23c,ad4b9159-339a-49fc-a33a-d22584a6a23c,
009e91,aea2c17a-eaa7-4345-a9a1-336b5c009e91,
4b8dd1,bea83ad3-b3f1-4d4d-b816-4146224b8dd1,
b8727a,c67a1498-69ca-4702-8ad3-7540abb8727a,
cfc1c7,cffe2e14-4fd9-42ca-8776-9e46c5cfc1c7,
610876,de534992-c42b-4757-83ee-110ee4610876,
dcd44b,fe53fcd7-45cd-4417-bc58-e1b05ddcd44b,
4eac6c,17b80009-a890-4dda-b1bf-e700d74eac6c,
0f55cc,2a01a6ab-d913-4b19-b5fe-6befd80f55cc,
3c9cfe,2f120712-5165-4c2a-979f-65d0753c9cfe,
543fe0,6011f708-62ea-4f8d-927d-97a0d2543fe0,
06c91d,609ff473-31c6-43b5-8f48-a9adb106c91d,
97f453,6191d132-e5ac-4a07-8866-136f3697f453,
db3810,6279f6ea-fb4e-4c3b-8890-81cd13db3810,
19903e,6d2640b1-3574-40d6-a0f4-ce138419903e,
beb47f,8969451e-3320-449b-ba65-5fa177beb47f,
63aa48,8bb4de4c-2895-4343-be58-74887163aa48,
9d0fcb,90b8c9fa-4851-4f92-987c-ab64f99d0fcb,
b2afa0,9ac374fb-efa4-4cf5-b765-c39f40b2afa0,
27d709,9b6fd6d3-e34d-4418-910f-90ec1027d709,
bc4141,a2c61e56-9c7c-4438-a726-4eb9aebc4141,
78159d,aec47ecd-ad8c-4f6b-b516-4fe99c78159d,
de37bf,b9aacbbb-beaa-47b9-9346-4405b5de37bf,
a0c66e,c04c01e6-77cc-485f-808e-b753e4a0c66e,
38f9d3,e4ecad41-fd91-4d54-af3a-eed6ac38f9d3,
b5e7d8,f8e583b3-a974-4cea-b83f-59bf53b5e7d8,
afb02c,08064709-6a7f-4a19-a144-967584afb02c,
1edf86,0a1d453a-ca61-49ad-a8d7-62e18d1edf86,
925621,1a95c532-779f-43f8-8a80-1a00d7925621,
dbf837,213be4ca-6bea-4bec-92c7-44562adbf837,
7f572b,285780d0-c62b-4294-9f30-f866697f572b,
a30901,2ceb1be4-c6ed-4555-8372-2bb43aa30901,
da29ab,2d32e4e0-aee9-491b-8225-a6a43dda29ab,
54b63f,33751802-cf64-429c-be0e-6895eb54b63f,
a7ad36,346945f5-16e4-4bb5-a058-734eaea7ad36,
c03d45,3698f10b-2098-425d-9a06-896bbcc03d45,
55727a,38f1366d-bb3a-48c5-be2c-51ed0e55727a,
06d152,3e62515c-a6bb-46e2-b164-dd52a706d152,
462925,50838b24-d59b-4fc3-96db-ddc5d9462925,
c4d960,51a414fc-b16b-48b2-99bf-007ab8c4d960,
fb79e2,588a4067-50fb-4b47-81b2-acd830fb79e2,
ca1f5c,5c2a612e-7a05-4950-825f-ed226dca1f5c,
7e7efb,6ab1ce51-af7d-47e8-b7bc-051a567e7efb,
efdcf5,6b4d49eb-2de1-4411-9d50-f1a26cefdcf5,
2e3cc3,6e07f52e-8055-4477-af66-5d6e092e3cc3,
0aa801,740d291d-b0e7-434e-a065-0db3a90aa801,
ceab81,762085b1-353f-4c1b-b05a-37945aceab81,
4953b1,783e04c2-183b-42a5-8a50-d999494953b1,
e1aafb,7db28173-b7aa-4399-9cca-7ffbb8e1aafb,
0ab645,7de49375-4b22-427b-bf2c-f12ddc0ab645,
866994,7efb2c60-ad4b-4cc3-8378-013744866994,
4e9403,807ee78c-fb2c-41b2-a784-f750e44e9403,
eca3de,84c94908-d850-4639-afe4-5d0c1beca3de,
cab7db,93d5db20-e3aa-4cd8-b3de-dc369fcab7db,
379b97,9a187a3b-d3fe-4a3e-ab63-1f7293379b97,
62cb95,9d56a8b8-5c53-408b-801b-97fb1362cb95,
05830d,9e0f15b0-1569-4f3e-b541-5fde9b05830d,
69b5d9,abe3f9e3-da48-421b-931c-28ea3369b5d9,
8da7f5,bae96179-4203-4d68-baf3-8a54058da7f5,
8bf050,c65ebde9-7bc0-43c1-837a-2eb8788bf050,
ceffc7,c7126fb1-5d65-4b82-b06d-1a76c9ceffc7,
95b589,c76ba8c0-8624-4cfa-b3b6-ffb4fd95b589,
90345e,d0c10d18-ba0e-4916-b79b-281ecd90345e,
51b3d4,d4c36e1e-53b4-45ab-b394-d797ad51b3d4,
c0d59c,ef357213-e9e0-4bda-83ff-1c60f5c0d59c,
01f50e,fb658dbf-3b31-4fbe-88e1-bf915e01f50e,
329d3c,08eefebd-dae7-439e-9aae-8b7395329d3c,
f20a7a,0f558c53-122f-495c-980e-5fd06ff20a7a,
79884d,10b15f4f-222e-439e-9e44-3320a379884d,
45c419,12d16264-4f16-40b9-b265-69c36745c419,
380bd0,26fa69cc-c745-4ba1-b0ee-f91098380bd0,
496439,2cecdbcd-f486-4eaa-b05c-bb3f99496439,
ef20f8,316d8361-362a-43ee-b55f-db44e9ef20f8,
b9be74,3e5e4bbc-b0e0-4b61-9ad2-edbbf5b9be74,
4614cf,49bd4e18-d364-42d5-82ce-3c2f844614cf,
ed73f4,4c625336-2eda-4a9e-858d-e96ee8ed73f4,
835bca,71a5cad8-73e5-44a7-9520-0c849e835bca,
8559d5,822c1045-bb2c-4b9f-b773-1d6b0d8559d5,
a03e18,8c38d5d8-4659-408a-b525-a2a1a3a03e18,
ad88da,8db7e6a6-4a3d-4950-ab25-229a35ad88da,
6e547b,90cba159-13c0-431e-b416-59641d6e547b,
b05de2,92001503-1c9b-42aa-9b95-4371d0b05de2,
5a1cca,92207b16-922b-4157-be57-f0b9635a1cca,
cbff68,92986ec0-bb53-459b-b5a2-395b53cbff68,
9be510,93b081f8-7887-4c2f-b87d-a6913c9be510,
852839,93e71bf4-295f-4b50-8644-f43d72852839,
ab6974,978c0f32-fb66-4c02-a7eb-458f75ab6974,
c90304,9b7b995d-790f-43e4-aeb5-26647cc90304,
1dec34,9ea2d5c8-ee98-4b09-b41c-f4f05e1dec34,
30211f,a6eb8ae3-8fe5-4190-bd4b-37299a30211f,
cf2da4,a7c35041-a735-4636-acb2-e5f1dacf2da4,
f34b21,aa65304e-2178-4866-9a9a-4b9b46f34b21,
4cfd7b,b5aeb42d-712f-4ce4-bbcd-3798e44cfd7b,
4782c2,bb1c6e44-9811-4954-9c30-60b96f4782c2,
936677,be24e7d4-b86e-4c1e-a433-aa7e98936677,
87e73b,cdd0b995-291a-45ba-adee-a2318f87e73b,
4c0a1f,ce2524d3-5a31-4963-889f-7847c54c0a1f,
84af64,d3da0c3e-1132-471c-a4cf-f2d06784af64,
abfd2f,d3f44ca3-4b5b-486c-8aa0-dd0614abfd2f,
af976b,da8209d4-77fd-4cd9-9b29-ae3583af976b,
448f9b,e6f374c2-8734-4d3f-b43b-df8a75448f9b,
5ff284,ed25d783-4317-4b7c-be91-e476315ff284,
fb8b4f,f3d743e3-e152-4ff3-a605-4ec878fb8b4f,
97bffd,facd3105-e7ea-47c7-a4bc-efa85197bffd,
81a289,fc279428-e900-4dca-b1e1-e75a4d81a289,
4696d8,159e69a4-c3d9-44f5-8c9c-d77ceb4696d8,
31e663,165f1ff5-80a4-44a0-8b90-29db6631e663,
ecfa9a,2035792d-175c-454a-83cb-d0c609ecfa9a,
80a410,2239d1d7-77cb-4247-9857-14b20180a410,
bf612d,230e537a-6676-4448-a732-219cadbf612d,
a65429,41122a80-cdd6-4e88-b117-3e729ea65429,
6a546c,419bf7ff-19b6-4e63-8231-1814076a546c,
255599,4368c176-017e-4067-ac4f-d394a4255599,
5c4130,4812630a-3bec-4808-972d-ed79715c4130,
c260ea,57955517-ea33-48dc-a266-a93952c260ea,
28dfd9,5b5bf25f-2629-456f-a4ba-2d6e0328dfd9,
5a7eb0,5f77aed6-bd6c-4f7e-b8de-94f2995a7eb0,
d2e681,5fedde2b-2021-4670-964d-b7c599d2e681,
8f548b,6273f174-70ce-4f36-8529-0494238f548b,
16ac7c,6b83d0b2-7cf3-4ca6-b3d9-afbe2516ac7c,
3c5acc,6e491b48-a640-42b3-b644-a475ac3c5acc,
0053f7,7969325f-9af1-498a-adc8-b665670053f7,
1801a3,8432b55e-78da-4d84-abb1-0cb0721801a3,
f78c6a,8441c603-fd17-40c4-bdbd-108afbf78c6a,
4c3b64,8fff22ec-447a-4764-8906-e120234c3b64,
c4ae3a,b30f13e8-d625-4987-9510-26e0dfc4ae3a,
7bb394,b69a463a-eb5c-4478-ba36-982b437bb394,
f7408a,baeb5e40-d3a3-4414-a42b-c85abef7408a,
55345d,cec34c12-160f-4858-8a1a-757f4f55345d,
3048bc,e93f1476-78de-4b32-8436-1f1aa63048bc,
523ab4,eb058a84-840d-4185-a8b0-3c2f3a523ab4,
3033c0,f1b6c2bf-4fec-4619-9a7c-28b7f23033c0,
300739,f33a13a5-ab6d-4c30-834d-57161c300739,
e4d38a,f33f91e9-3f9d-4166-8a0a-f27653e4d38a,
41e817,f96b62c3-0bb3-4416-991d-f2c55a41e817,
5fbee2,fb1d4830-34d9-432d-a71d-7132565fbee2,
7bfe0c,031abdfa-0778-4232-ad7e-53b2367bfe0c,
fb97e6,09d3727f-fde8-4cba-9dba-1e7c76fb97e6,
f6ebd8,0bf0b4e6-edd0-43ee-a11a-6d6c50f6ebd8,
c0a5f9,0e9bbdf5-0ee1-4b51-b099-04be80c0a5f9,
da795d,1223ccbe-fcf1-4de3-8a22-b0ca54da795d,
8a6d15,12733e08-a04c-4635-9510-844e398a6d15,
ef309a,12780b3b-9196-4b5c-ace4-852a3eef309a,
f493cf,14245359-6594-4d71-8d9d-f5faacf493cf,
85342f,19632d00-d3ed-4aea-84e1-61c2ef85342f,
3517ee,280ce0c4-5a8f-44b3-b577-44334a3517ee,
56d879,28ac2b36-5bc0-4384-85d4-db207556d879,
a1f504,2d46b0e9-0c7b-42de-ba20-5402bba1f504,
4c5224,33ffe7dc-8e73-4acc-aad5-7f5c974c5224,
ef3b9b,362a0903-d86e-4986-93f5-8ab52def3b9b,
34acb7,3f7f79ab-f2f3-48f0-81f3-86e1d834acb7,
27acf1,3fbb7f88-4194-4efb-ba38-0ec61627acf1,
b843c2,471a2463-46fa-46e3-9f11-9fb327b843c2,
c77763,4be2e440-5aba-4c59-b6b1-673b0ac77763,
f23e89,5015ce1d-fe94-4ec4-9cc8-86d392f23e89,
3432b8,59406fc0-d0ab-4f78-89c4-e28b0e3432b8,
12b204,6ab0baf7-6fb4-47cf-84d1-32a75612b204,
3bdd26,6dbb9fe1-d181-48b2-b92d-c806ce3bdd26,
72c970,78525837-005c-448d-bd0c-9c891272c970,
f2f2e2,7afeee52-8209-464a-a683-d07da2f2f2e2,
ebaa85,7c048b88-2474-403d-818f-fe63adebaa85,
7a9372,82d98ab6-f2b7-48a7-8cfa-d75e417a9372,
1799ff,83d5a7a7-c5d9-491c-9bc5-25b2321799ff,
4fd77b,9294275d-7516-43ab-a507-d805804fd77b,
198455,9c07e36d-b9de-4642-a67e-bf6437198455,
f58260,a17b8490-8739-418e-97e7-3718dff58260,
2e65bc,a1dc34f6-60f7-41b5-9bd1-4859ce2e65bc,
24e620,a9794281-6d4f-4e6f-8b86-322d3724e620,
0f32b4,aea03d0a-995a-4433-8dd9-34be3a0f32b4,
b1ff6c,b05ba19c-1cb6-4b2b-b7e6-36b7a6b1ff6c,
706d09,b7137684-f7a0-4d82-8041-d9e417706d09,
e84413,be502281-5fc1-45c6-a67a-f75c97e84413,
b610f1,c02cbfbd-ce38-4618-8f7a-641631b610f1,
34d17b,c6505be1-4323-4b0c-b1e7-00b8ee34d17b,
806060,cfb73411-b1a3-4afc-938c-457838806060,
3e0dad,cfc5ef72-d2b5-4fae-a23e-2053173e0dad,
ecb9eb,d69dea0f-fd0c-4b62-a028-46ff45ecb9eb,
449aac,d85da3ce-8258-43f2-920a-267496449aac,
979aa1,da87d2df-b61b-4166-adee-9aa2bc979aa1,
12653e,ddf18009-7a1a-453a-96cb-817b7812653e,
728e8f,df490984-bd1f-41cd-9241-dd8b15728e8f,
133e03,dfbb61dc-80ca-4fd9-8182-fa51f5133e03,
d9f227,eb1bb841-2173-449f-928c-72b211d9f227,
853999,ff109f90-b37f-4909-9f02-fddd60853999,
9c71ee,02bdf6ba-c1a7-46fc-a161-a3a2b19c71ee,
8f15c6,0b19699c-b900-4db8-b245-b50bf98f15c6,
306cee,0bd1b2dc-f4e0-4891-aa3d-81deb9306cee,
ef856d,0bf91f28-57b5-40d0-8a97-d68158ef856d,
18713a,120f7a7e-0bc0-461f-bd9b-1715ae18713a,
eb378b,122b6e72-63e3-4330-990e-c7de0aeb378b,
6766cf,13f9ccb3-a610-4699-a16c-ba5f7c6766cf,
5ff75c,19837361-0ffe-42c0-8da0-af514b5ff75c,
8fa440,25ec9824-7a9f-46cf-9e15-f592418fa440,
d79ac8,2af4b4c1-cf2a-4b27-b2fa-7d82bdd79ac8,
7eebdc,3130afe9-9ba1-45ca-8c36-6026a97eebdc,
402026,3e81c4b8-e075-4389-8d0c-026103402026,
f1bd4a,635b18d0-4a02-4d87-883f-3aac78f1bd4a,
cd5648,660c79c2-60ae-4c6b-9067-050d7bcd5648,
080917,7485396b-d1eb-49a7-8364-3f7c1b080917,
dcb89d,7769a122-8e2c-404c-9e64-529e98dcb89d,
04a2fb,7a8abefa-d361-4a15-8f8d-dd196f04a2fb,
031eb9,7e8683a3-e4c8-4f90-b791-4d8cd1031eb9,
46313d,7fc7481b-2070-461b-bd9d-f87f1446313d,
3e258b,81c7a5f4-340e-4384-bc10-5da30c3e258b,
790e8d,89d1d194-aea9-44b4-95fc-a0c6d7790e8d,
f99dfc,8d0be396-86e4-488c-bfe9-43faebf99dfc,
4031ed,91c6b2ef-b48a-4404-a4fe-0ade8e4031ed,
039fec,98a5d910-ca85-4323-83bd-332b6a039fec,
2f6187,a565ecb4-548e-4f4b-80b4-1588132f6187,
948e59,a575d0b5-d4c9-4f72-986f-49e24e948e59,
e52ab6,a8a4d319-fdeb-4117-8d6d-8957e4e52ab6,
196179,a9ac79d4-a0d3-43b4-a14b-99a9be196179,
531b24,ace531c8-26ab-49b5-b045-0795c6531b24,
487562,ad839dfb-12f2-47c9-9552-078157487562,
e031bb,b266790f-1f0c-40e0-8767-110a24e031bb,
20a786,b3adbace-726c-42c6-b382-dc44b020a786,
db9296,b93f4f50-c1f5-4392-9187-239dacdb9296,
bb1d32,be0d0afb-e5ce-40f3-8b04-72dfaebb1d32,
a27f6f,c4d23e8b-71df-4f40-8269-ee0963a27f6f,
831a71,c906b974-1b55-4d35-98de-65f7c1831a71,
0ed2af,d3bd6429-bb11-4a31-9118-ed8e6e0ed2af,
744185,d87634a8-b96b-438d-a6ec-4f289b744185,
41a95e,e1a5023b-f6f1-4797-93ca-bc5f4641a95e,
b017f0,edb182ad-9c0b-418f-aada-8e2460b017f0,
37a691,ef35e654-6a2a-4cb5-badf-644ff037a691,
c4fbb9,efb4b1ac-a485-4160-93db-3e374ac4fbb9,
37e53b,fadf3d4c-d900-4b4d-bee2-0aa84f37e53b,
b02fe0,fbac4128-6061-4430-9424-369bf9b02fe0,
38e232,fcf1459e-2f0c-4876-810a-31c89a38e232,
e0a6e7,018f3da1-8678-4977-b43d-67e37ae0a6e7,
cc9319,1c389236-e982-4661-9454-fddbf8cc9319,
f34182,22a8dac0-b4f6-4b81-89c2-0fffa5f34182,
cee38e,27623190-8ddb-4564-83dc-e12edecee38e,
eba5ea,36c99235-ad0a-4b95-a647-337b6deba5ea,
d62cbd,3dd42452-641b-4168-acd3-ec1cbed62cbd,
3205df,4047ae72-5d5a-4811-8d07-d9b8863205df,
8f1160,4b95ee8b-24f6-43d8-9505-2648ee8f1160,
5e4baf,50d306e3-19c3-4db7-95c0-1028b75e4baf,
7751a3,520b9ce4-565b-45d9-8483-f75d3b7751a3,
e8d1b5,720bbd61-d066-46b6-8c98-34b052e8d1b5,
9010ee,73fa97bc-b708-4ca4-8add-bcfa469010ee,
739323,75a3011a-bbac-4759-866c-0ed06b739323,
744ce1,7afab78d-fae7-4f3f-b72d-11215f744ce1,
0426ca,8340086e-8831-43c6-af1d-9646490426ca,
43133c,841b7e9a-6dac-44a2-a1f7-66a63643133c,
9fab6b,89dad43f-e43c-45e6-89e0-675f1c9fab6b,
be3990,9991d3e6-8c3e-4d48-8b68-fb37d9be3990,
984ce7,9bbb0723-c053-4143-921c-e59961984ce7,
a33e21,a7459db3-3b5f-4978-a82f-d85bf9a33e21,
efeef9,a7e6a4b3-dc70-4fa9-858f-71f5a9efeef9,
aa04cd,b4f421ed-f26d-4f40-bf54-653332aa04cd,
9ab6b7,cc4c437d-b423-4e6d-8f87-94b7389ab6b7,
b0efeb,d02414f6-7c28-4b12-993e-4bd3e9b0efeb,
97d1aa,d0464925-d814-4213-bf28-c194ae97d1aa,
c27a5b,d8a643c1-096f-476e-8251-d7d142c27a5b,
6a6bfe,e851daed-5de7-4bbb-9413-bacc7c6a6bfe,
a6dcf3,ef053c4e-383e-4e5c-838a-a40128a6dcf3,
f2b17f,f9b0d63a-f86d-4c41-aa33-64ce1cf2b17f,
0f59fd,0361ea3d-98dd-4b57-a631-04c2940f59fd,
0b20ed,064cf8ed-88e9-4a47-8c7a-1defe10b20ed,
569156,07a186d6-aff2-485a-8c7b-11ba1b569156,
fd693b,0bf5478f-f33d-4258-8928-5ddbb2fd693b,
46a6c6,0edce084-5d1d-4ab0-be6f-ea007346a6c6,
4dc43e,1711e437-089a-4cf2-90ac-ba54634dc43e,
c75906,1b9ea2dc-cb51-4a6f-b7f1-c7f0b4c75906,
c2f279,280c618b-69df-443f-ab1d-049979c2f279,
11324d,30805726-9018-4c18-bf78-15797211324d,
dcc25e,320a750e-8bf9-41ff-8c08-804184dcc25e,
0bc04a,3415b546-2647-4820-9f40-82b27b0bc04a,
0ac95d,3861df9b-bc92-4af1-b968-7d0dc60ac95d,
967927,47243187-9754-4457-a17a-8fd663967927,
1f7dd1,4a125a58-2efc-4794-b6d3-555d551f7dd1,
e6f07d,4a417679-2cd1-49cd-a849-a57861e6f07d,
f483ac,562b0392-c120-49f9-9b90-febc77f483ac,
18b63f,58533f24-cc7e-49d4-a6e1-66717c18b63f,
ac6b2b,5b4e2327-657b-4df4-8b95-b06f06ac6b2b,
9c2a4b,5ca9c386-3f6b-4bae-af2c-78b2949c2a4b,
4a0fa2,6570a126-54fc-4faa-b309-b91c824a0fa2,
bad068,6b46d8c9-20b2-4d09-81be-59bea4bad068,
8e2f80,758b02e8-5b25-4e6e-866d-dbdf348e2f80,
11e807,77d8c7a7-7f4b-4272-908a-e843ce11e807,
f4bd6c,7f9bb3fb-3310-4b8e-9cfe-ccd9adf4bd6c,
ad00b8,7f9cd7ea-fe23-4dde-8014-d4eebbad00b8,
a9ba80,a247c192-e777-4aea-a7e4-b53db9a9ba80,
44c900,a39f9083-cf36-45e7-a881-7c98c644c900,
3dacda,a5408257-8c63-4fd3-811d-de8bf43dacda,
a695b9,ab2c215b-8034-4a7b-809e-250ad3a695b9,
05a390,add55685-15ca-4758-8b71-f2083905a390,
5684e3,b065dcae-ed84-4112-a470-5931505684e3,
39055d,b9b4c6ca-a7ae-45fd-b34c-dc4d5b39055d,
0aa1c1,be271567-bffe-4262-9a03-59a32f0aa1c1,
dec5cc,c34f6685-4620-4975-b9bf-bf0dc2dec5cc,
6574f6,ceeb3c5d-000d-4b7a-bad9-d003686574f6,
8eec8d,d174864d-e05c-4a12-8598-1871ab8eec8d,
565ea7,d2de160e-de45-4c16-a881-036030565ea7,
cf4c83,d4b6447c-2189-43a5-b702-8acc3fcf4c83,
78bdf4,d4c7d028-0636-480a-88e7-fd384478bdf4,
b6feea,d72274ba-a82c-4abe-9c3e-e42bc8b6feea,
94047a,d96ec1f4-9c4c-4bee-8473-1945b094047a,
66785d,dc6423ae-385e-4e10-a3db-a65b5a66785d,
ee77c5,e5f15d05-5335-49e5-bc0b-799c02ee77c5,
ff9dfd,ec5c1f8e-4da6-4b00-8c0b-45c7c9ff9dfd,
c9f61e,f1677330-f712-4079-8307-1f40eac9f61e,
dd1061,f944ef41-1656-43ef-becf-0f3330dd1061,
422990,fbbcc409-4746-4378-9a22-eb7f16422990,
996d95,0194f9b5-c691-4a0a-871d-b169ee996d95,
60662a,0b9d4788-1001-4aa2-ba40-337c7e60662a,
9e9db3,12b12c91-ad2a-45ed-9114-fd76489e9db3,
915cfc,1579cb42-f924-4fd6-bb4e-754dbb915cfc,
07e234,16662f18-4553-49ac-9379-e0ff9807e234,
43e8d5,1ab4b0a9-ce73-470e-9cd6-b9db0543e8d5,
c14f61,202c6cfd-6b45-4baa-b566-bd420ec14f61,
109505,24bf8d4d-db4c-4284-bb42-a50fe5109505,
6643f1,27c5c880-9b09-42a4-90cd-43587c6643f1,
89ab1c,2a324831-6f93-4016-b96a-43fbba89ab1c,
7437d2,2cf877a8-d21a-433c-90cc-1870c07437d2,
64d072,2d4ce52b-5356-4958-a46f-48a83164d072,
f94f63,2f6e3b12-f0a7-4ebc-bc58-545f43f94f63,
fe252a,32a7a6d6-aa48-48f7-8d61-cc12e2fe252a,
46c350,3c1a0469-b5b4-4b31-a52d-60669646c350,
842326,3e2d95f1-317e-4238-a35f-ee5d3e842326,
